"emp_no","first_name","last_name","from_date","title","salary","to_date"
250472,"Zhilian","Yamaashi","2001-05-21","Senior Staff",63363,"9999-01-01"
250473,"Miomir","Raoux","1996-02-09","Staff",45298,"9999-01-01"
250477,"Pascal","Rando","1994-03-31","Engineer",83282,"9999-01-01"
250478,"Shaleah","Casley","1995-05-05","Senior Staff",62935,"9999-01-01"
250493,"Woody","Aloisi","1988-03-07","Senior Staff",47561,"9999-01-01"
250499,"Arif","Aseltine","1996-03-09","Senior Staff",97241,"9999-01-01"
250515,"Zissis","Schach","1992-03-02","Senior Staff",41651,"9999-01-01"
250516,"Oddvar","Baig","2000-01-03","Engineer",40000,"9999-01-01"
250528,"Abdulla","Barvinok","1988-09-19","Senior Staff",41455,"9999-01-01"
250531,"Emdad","Panienski","2001-01-14","Senior Staff",60116,"9999-01-01"
250532,"Masako","Zongker","1997-05-15","Staff",50036,"9999-01-01"
250554,"Sachio","Plesums","1995-08-04","Senior Staff",98525,"9999-01-01"
250558,"Isaac","Esposito","1995-06-06","Senior Engineer",46742,"9999-01-01"
250580,"Dietrich","Reinhart","1997-08-27","Senior Engineer",40000,"9999-01-01"
250598,"Kristinn","Itschner","1997-01-16","Senior Staff",40000,"9999-01-01"
250612,"Hidekazu","Backhouse","1995-01-04","Senior Staff",79248,"9999-01-01"
250621,"Ute","Baar","1996-08-28","Engineer",56226,"9999-01-01"
250624,"Mayuri","Oehlmann","1993-07-03","Senior Staff",86552,"9999-01-01"
250629,"Salvador","Limongiello","2001-03-08","Senior Engineer",43491,"9999-01-01"
250637,"Sarita","Comte","1986-11-15","Senior Staff",40000,"9999-01-01"
250652,"Eran","Brendel","1996-12-28","Senior Staff",42728,"9999-01-01"
250656,"Sadun","Valiente","1993-12-17","Senior Engineer",40000,"9999-01-01"
250664,"Boutros","Gargeya","1993-05-24","Senior Staff",40000,"9999-01-01"
250671,"Aloys","Maksimenko","1992-04-24","Senior Engineer",44892,"9999-01-01"
250675,"Vasiliy","Staelin","1994-10-02","Senior Engineer",51097,"9999-01-01"
250685,"Mohammad","Remmers","1994-06-05","Senior Engineer",40000,"9999-01-01"
250687,"Kensyu","Decleir","1999-12-21","Senior Staff",84847,"9999-01-01"
250708,"Chiranjit","Sichman","1995-10-30","Senior Engineer",40000,"9999-01-01"
250711,"Rosine","Koshiba","1992-08-01","Senior Staff",45505,"9999-01-01"
250714,"Boaz","Conte","1992-09-26","Senior Engineer",54322,"9999-01-01"
250716,"Guoxiang","Denos","1993-04-21","Senior Staff",55978,"9999-01-01"
250743,"Herbert","Hanratty","1988-06-09","Senior Staff",40000,"9999-01-01"
250747,"Tomofumi","Bahr","1997-05-21","Staff",44632,"9999-01-01"
250771,"Hiroyasu","Dehkordi","1997-11-21","Senior Staff",44003,"9999-01-01"
250790,"Saeko","Veccia","1989-04-03","Senior Staff",57409,"9999-01-01"
250791,"Halsur","Orlowski","1986-03-15","Technique Leader",47983,"9999-01-01"
250799,"Badri","Homond","1992-10-04","Senior Staff",89545,"9999-01-01"
250805,"Murthy","Vasanthakumar","1991-07-01","Senior Engineer",47747,"9999-01-01"
250816,"Kazuhide","Ambroszkiewicz","1992-05-06","Senior Staff",40344,"9999-01-01"
250819,"Tommaso","Huhdanpaa","1993-06-03","Senior Staff",79004,"9999-01-01"
250825,"Christophe","Perfilyeva","1995-06-30","Senior Staff",80146,"9999-01-01"
250845,"Takahira","Turnbull","1999-05-14","Engineer",70543,"9999-01-01"
250851,"Zongyan","Qiwen","1992-03-02","Senior Engineer",44644,"9999-01-01"
250854,"LiMin","Luders","1991-05-27","Senior Engineer",64986,"9999-01-01"
250883,"Eishiro","Fendler","2000-07-01","Senior Staff",44216,"9999-01-01"
250884,"Jeanne","Pepe","1999-04-15","Senior Staff",40000,"9999-01-01"
250886,"Kagan","Busillo","2002-03-06","Senior Staff",64747,"9999-01-01"
250903,"Remzi","Szemeredi","1995-02-21","Senior Engineer",49821,"9999-01-01"
250904,"Snehasis","Zykh","1995-05-29","Staff",40000,"9999-01-01"
250934,"Jingling","Buchter","1999-10-01","Senior Engineer",40000,"9999-01-01"
250945,"Kirk","Streit","1994-08-22","Senior Staff",80757,"9999-01-01"
250950,"Wonhee","Matzke","1994-06-20","Staff",40000,"9999-01-01"
250967,"Genki","Pardalos","1995-01-25","Senior Staff",59307,"9999-01-01"
250971,"Sarita","Sankaranarayanan","1987-02-06","Senior Staff",46557,"9999-01-01"
250984,"Mong","Uhrig","1994-02-22","Senior Staff",40000,"9999-01-01"
250996,"Moie","Bazelow","1989-01-28","Technique Leader",40000,"9999-01-01"
251002,"Aksel","Belinskaya","1995-11-05","Senior Staff",51774,"9999-01-01"
251004,"Kwangjo","Nastansky","1995-08-04","Senior Engineer",53110,"9999-01-01"
251005,"Tomokazu","Norsworthy","1997-10-26","Senior Engineer",40000,"9999-01-01"
251013,"Sugwoo","Pietracaprina","1998-09-12","Technique Leader",40000,"9999-01-01"
251026,"Shan","Whitcomb","1998-08-03","Engineer",41238,"9999-01-01"
251043,"Kazuhisa","Barinka","1992-11-23","Senior Staff",58266,"9999-01-01"
251044,"Basant","Constantine","1992-10-16","Senior Staff",42665,"9999-01-01"
251068,"Aral","Angelopoulos","1994-08-04","Senior Engineer",50782,"9999-01-01"
251079,"Munenori","Yamaashi","1995-11-16","Senior Engineer",40000,"9999-01-01"
251085,"Ronnie","Vecchio","1993-09-13","Senior Engineer",40000,"9999-01-01"
251092,"Adas","Chenney","1994-03-15","Senior Engineer",59201,"9999-01-01"
251100,"Youssef","Itzigehl","1992-08-29","Senior Staff",40000,"9999-01-01"
251103,"Leif","Hofmeyr","1985-07-21","Technique Leader",43554,"9999-01-01"
251108,"Mizuhito","Eiron","1998-01-13","Senior Engineer",62267,"9999-01-01"
251124,"Owen","Akiyama","1996-05-10","Senior Staff",53964,"9999-01-01"
251130,"Makato","Duclos","1995-03-26","Senior Engineer",46988,"9999-01-01"
251141,"Xiaoshan","Kroha","1986-12-28","Technique Leader",52168,"9999-01-01"
251149,"Uli","Serra","1987-10-03","Senior Engineer",40954,"9999-01-01"
251154,"Zdislav","Picel","1999-01-23","Technique Leader",40000,"9999-01-01"
251182,"Goh","Dulli","1992-04-03","Senior Staff",82238,"9999-01-01"
251200,"Kaijung","Birdsall","1997-12-24","Engineer",43024,"9999-01-01"
251216,"Nechama","Tsunoo","1997-10-01","Senior Staff",66261,"9999-01-01"
251237,"Cedric","Miara","1993-04-17","Senior Staff",66887,"9999-01-01"
251253,"Susumu","Petersohn","1999-05-01","Staff",58513,"9999-01-01"
251261,"Suzette","McAffer","1987-01-03","Senior Staff",61063,"9999-01-01"
251262,"Kensei","Conry","1999-09-06","Senior Engineer",56444,"9999-01-01"
251268,"Gor","Morrey","1995-03-23","Senior Staff",63828,"9999-01-01"
251272,"Akeel","Heuser","1997-09-07","Engineer",40000,"9999-01-01"
251299,"Parto","DasSarma","1990-07-21","Senior Engineer",59707,"9999-01-01"
251318,"Pragnesh","Fendler","1994-11-21","Senior Engineer",40000,"9999-01-01"
251321,"Licheng","Felcyn","1990-06-14","Senior Engineer",40000,"9999-01-01"
251324,"Yaghout","Schiettecatte","1999-01-17","Senior Staff",64611,"9999-01-01"
251327,"Bodh","McAlpine","1988-07-11","Senior Staff",40000,"9999-01-01"
251367,"Werner","Kabayashi","1997-10-15","Senior Engineer",40000,"9999-01-01"
251384,"Sreekrishna","Cmelik","1999-04-13","Senior Staff",56038,"9999-01-01"
251388,"Pantung","Fendler","1993-09-06","Senior Engineer",40000,"9999-01-01"
251404,"Ipke","Schapire","1993-11-03","Senior Staff",89837,"9999-01-01"
251419,"True","Frolund","1995-05-21","Senior Engineer",40000,"9999-01-01"
251436,"Jeane","Kaelbling","1997-10-31","Engineer",40000,"9999-01-01"
251451,"Adly","VanScheik","1989-01-13","Senior Engineer",45135,"9999-01-01"
251456,"Tua","Raney","1997-09-26","Staff",86599,"9999-01-01"
251464,"Junichi","Talmon","1993-06-29","Senior Staff",70706,"9999-01-01"
251470,"Sadegh","Mungall","1992-10-05","Senior Engineer",59253,"9999-01-01"
251474,"Anwar","Kolvik","1995-11-17","Engineer",64458,"9999-01-01"
251478,"Kamakshi","Maquelin","1993-04-11","Senior Engineer",52510,"9999-01-01"
251480,"Claude","Hedayat","1996-10-26","Engineer",40000,"9999-01-01"
251493,"Lein","Rosen","1998-06-20","Assistant Engineer",71366,"9999-01-01"
251495,"Aemilian","Hiltgen","1993-08-21","Senior Staff",80367,"9999-01-01"
251496,"Eishiro","Rijckaert","1993-12-21","Senior Engineer",69643,"9999-01-01"
251510,"Margareta","Junet","1999-08-26","Senior Engineer",50651,"9999-01-01"
251514,"Shooichi","Carrere","1993-07-13","Senior Engineer",62755,"9999-01-01"
251518,"Duke","Perng","1997-08-03","Engineer",59217,"9999-01-01"
251524,"Gully","Undy","1995-07-23","Senior Engineer",46779,"9999-01-01"
251536,"Valery","Crooks","1992-09-11","Senior Staff",50034,"9999-01-01"
251541,"Jessie","Leivant","1999-06-19","Assistant Engineer",58690,"9999-01-01"
251565,"Gill","Vuskovic","1992-11-06","Senior Staff",68433,"9999-01-01"
251591,"Shahar","Pietrzykowski","1988-02-02","Technique Leader",40000,"9999-01-01"
251608,"Ult","Baby","1993-01-03","Technique Leader",62298,"9999-01-01"
251618,"Piyawadee","Chachaty","1985-04-28","Technique Leader",62749,"9999-01-01"
251621,"Mitchel","Alameldin","1995-03-31","Senior Engineer",50179,"9999-01-01"
251669,"Subhrajyoti","Daescu","1995-11-16","Senior Staff",55298,"9999-01-01"
251683,"Maris","Klassen","1998-11-25","Assistant Engineer",44022,"9999-01-01"
251684,"Tetsushi","Coorg","1998-07-05","Senior Staff",61132,"9999-01-01"
251685,"Conal","McConalogue","1995-12-19","Engineer",69927,"9999-01-01"
251687,"Jordanka","Honglei","1993-11-27","Senior Engineer",46676,"9999-01-01"
251688,"Tsuneo","Jenevein","1996-03-20","Senior Engineer",44343,"9999-01-01"
251703,"Djelloul","Chelton","1992-06-04","Senior Staff",45965,"9999-01-01"
251709,"Dmitry","Lorin","1993-05-05","Senior Staff",40000,"9999-01-01"
251720,"Tadanori","Birke","1994-09-24","Engineer",40000,"9999-01-01"
251734,"Lenore","Segond","1996-12-30","Senior Staff",52648,"9999-01-01"
251739,"Zhiguo","Lichtner","1995-11-12","Senior Engineer",45156,"9999-01-01"
251767,"Pranjal","Borovoy","1994-12-04","Senior Engineer",40000,"9999-01-01"
251798,"Urs","Oxenboll","1992-07-17","Senior Staff",54522,"9999-01-01"
251801,"IEEE","Milicic","1999-01-18","Senior Staff",40000,"9999-01-01"
251804,"Shir","Akaboshi","1997-02-22","Assistant Engineer",40000,"9999-01-01"
251806,"Zhiguo","Chorvat","1997-06-19","Senior Engineer",65002,"9999-01-01"
251812,"Doohun","Suomi","1998-01-22","Staff",57487,"9999-01-01"
251815,"Moon","Belinskaya","1994-05-22","Senior Staff",41658,"9999-01-01"
251826,"Shimshon","Ghalwash","1995-01-06","Senior Engineer",62345,"9999-01-01"
251830,"Sanjeeva","Demeyer","1994-09-29","Senior Staff",61362,"9999-01-01"
251839,"Nahum","Munoz","1985-04-17","Technique Leader",58529,"9999-01-01"
251851,"Yongmin","Munawer","1998-03-03","Senior Engineer",54109,"9999-01-01"
251861,"Qunsheng","Gihr","1996-04-20","Senior Engineer",67849,"9999-01-01"
251862,"Kauko","Molenaar","1994-11-20","Senior Engineer",40000,"9999-01-01"
251865,"Younwoo","Danner","1993-12-19","Senior Staff",40000,"9999-01-01"
251877,"Bojan","Danecki","1996-03-10","Engineer",40000,"9999-01-01"
251883,"Trygve","Barreiro","1993-04-18","Senior Staff",84163,"9999-01-01"
251903,"Fabrizio","Menhoudj","1998-12-29","Engineer",56310,"9999-01-01"
251913,"Rildo","Hellwagner","1998-10-23","Engineer",49131,"9999-01-01"
251921,"Fusako","Mellouli","1993-10-12","Senior Engineer",55264,"9999-01-01"
251947,"Jouko","Pluym","1994-12-31","Senior Engineer",40000,"9999-01-01"
251959,"Djelloul","Masand","1994-02-10","Senior Engineer",44605,"9999-01-01"
251961,"Lidong","Huxford","1995-04-30","Senior Engineer",56263,"9999-01-01"
251963,"Larisa","Tasistro","1986-08-06","Senior Engineer",50597,"9999-01-01"
251966,"Volkmar","Cangellaris","1994-07-05","Senior Staff",43419,"9999-01-01"
251971,"Harjit","Demke","2002-04-02","Senior Engineer",64062,"9999-01-01"
251999,"Godehard","Krohn","2000-04-03","Senior Engineer",56057,"9999-01-01"
252004,"Kazuhisa","Pettey","1997-03-11","Senior Engineer",40000,"9999-01-01"
252016,"Hatim","Czaja","1993-08-19","Senior Staff",105395,"9999-01-01"
252018,"Yuguang","Spinelli","2001-09-06","Senior Engineer",40000,"9999-01-01"
252021,"Hatim","Lammel","1993-12-16","Senior Engineer",48546,"9999-01-01"
252038,"Ottavia","Serra","1999-06-09","Senior Staff",55367,"9999-01-01"
252044,"Yurii","Syang","1988-07-20","Technique Leader",40000,"9999-01-01"
252055,"Seongbae","Krychniak","2001-04-27","Senior Engineer",43056,"9999-01-01"
252056,"Arnd","Denny","1997-03-02","Senior Staff",54806,"9999-01-01"
252058,"Fusako","Shiratori","1996-04-18","Senior Staff",64965,"9999-01-01"
252062,"Shigeo","Wolniewicz","1994-07-31","Senior Staff",59138,"9999-01-01"
252070,"Valeska","Katalagarianos","1998-03-17","Senior Engineer",66223,"9999-01-01"
252098,"Surveyors","Snedden","1996-02-28","Senior Engineer",40000,"9999-01-01"
252104,"Tommaso","Reutenauer","1991-01-05","Senior Engineer",56772,"9999-01-01"
252118,"Yahiko","Mitsuhashi","1991-02-19","Senior Engineer",40000,"9999-01-01"
252123,"Hideyuki","Warwick","1994-12-13","Senior Engineer",40000,"9999-01-01"
252138,"Kiyotoshi","Zaiane","1999-12-03","Senior Engineer",51965,"9999-01-01"
252159,"Collette","Shobatake","1991-06-11","Senior Engineer",53265,"9999-01-01"
252166,"Maja","Avouris","1996-08-19","Senior Engineer",40000,"9999-01-01"
252169,"Mori","Kobara","1993-06-09","Senior Engineer",49544,"9999-01-01"
252171,"Kiam","Merli","1997-08-19","Senior Engineer",40000,"9999-01-01"
252194,"Uri","Perez","1993-10-12","Senior Staff",42975,"9999-01-01"
252198,"Suzette","Hofmeyr","1999-08-10","Staff",57280,"9999-01-01"
252199,"Ute","Cannard","1993-10-01","Staff",65263,"9999-01-01"
252221,"Ortrun","Camarinopoulos","1989-02-23","Senior Engineer",46226,"9999-01-01"
252224,"True","Heiserman","2000-03-16","Senior Engineer",47034,"9999-01-01"
252230,"Nitsan","Kusalik","1993-01-16","Senior Engineer",72744,"9999-01-01"
252235,"Spyrose","Litzkow","1996-12-21","Engineer",40000,"9999-01-01"
252243,"Ayakannu","Coullard","1995-12-12","Senior Engineer",40000,"9999-01-01"
252251,"Shem","Staelin","1994-02-08","Senior Engineer",52549,"9999-01-01"
252256,"Takahira","Scallan","1993-02-03","Senior Staff",40000,"9999-01-01"
252260,"Clyde","Munos","1992-06-25","Senior Engineer",40000,"9999-01-01"
252272,"Kwan","Alvarado","1995-02-12","Senior Engineer",65282,"9999-01-01"
252284,"Juichirou","Koyama","1998-10-05","Engineer",46417,"9999-01-01"
252285,"Fayez","Gustavson","1996-03-11","Engineer",43632,"9999-01-01"
252306,"Ger","Goldhammer","1998-12-10","Senior Engineer",60825,"9999-01-01"
252312,"Gonzalo","Simmel","1999-09-02","Engineer",49783,"9999-01-01"
252313,"Zijian","Ellozy","1992-08-12","Senior Staff",83828,"9999-01-01"
252317,"Murthy","Erie","1993-09-18","Senior Staff",75172,"9999-01-01"
252329,"Panayotis","Horswill","1991-04-13","Senior Engineer",50089,"9999-01-01"
252342,"Lena","Yetim","1998-05-24","Senior Engineer",40297,"9999-01-01"
252351,"Kersti","Flanders","1991-05-24","Senior Engineer",40000,"9999-01-01"
252362,"Troy","Dulin","1987-02-17","Technique Leader",50570,"9999-01-01"
252368,"Chenyi","Rabehasaina","1993-03-25","Senior Staff",83051,"9999-01-01"
252378,"Owen","Alvarado","1991-11-07","Senior Staff",56711,"9999-01-01"
252391,"Bezalel","Morton","1998-07-30","Senior Staff",40000,"9999-01-01"
252407,"Shih","Ritzmann","1999-08-21","Senior Engineer",44947,"9999-01-01"
252408,"Charmane","Wynblatt","1994-10-19","Senior Engineer",40000,"9999-01-01"
252410,"Sukumar","Fujisawa","1995-11-18","Senior Engineer",40000,"9999-01-01"
252419,"Akemi","Bhattacharjee","2001-08-17","Senior Engineer",48963,"9999-01-01"
252426,"Poornachandra","Rijckaert","1990-07-09","Senior Engineer",40743,"9999-01-01"
252457,"Luigi","Pell","2001-01-16","Senior Engineer",47989,"9999-01-01"
252461,"Sanjai","Ramsey","1993-04-16","Senior Staff",50671,"9999-01-01"
252463,"Remmert","Lanteri","1999-10-31","Engineer",47493,"9999-01-01"
252476,"Youssef","Deverell","1994-03-28","Senior Engineer",47916,"9999-01-01"
252477,"Khedija","Jahnichen","1986-08-18","Senior Staff",41272,"9999-01-01"
252479,"Aleksander","Tasistro","1997-07-24","Senior Engineer",40000,"9999-01-01"
252482,"Zito","Billingsley","1985-09-10","Technique Leader",40000,"9999-01-01"
252496,"Alagu","Polajnar","1996-11-01","Engineer",40000,"9999-01-01"
252497,"Urs","Parascandalo","1995-10-15","Senior Engineer",40000,"9999-01-01"
252507,"Rimli","DiGiano","1995-05-06","Senior Staff",58755,"9999-01-01"
252510,"Bedir","Akazan","1996-02-25","Senior Engineer",44094,"9999-01-01"
252514,"Tsutomu","Kemmerer","1992-02-20","Senior Staff",65271,"9999-01-01"
252523,"Masami","Schwabacher","2000-08-17","Senior Engineer",41870,"9999-01-01"
252543,"Sachem","Boguraev","2001-05-06","Senior Engineer",81247,"9999-01-01"
252545,"Itzchak","Zolotykh","1985-05-14","Technique Leader",59491,"9999-01-01"
252558,"Manu","Schlenzig","1997-09-15","Senior Engineer",40000,"9999-01-01"
252580,"Kensyu","Stamatiou","1996-06-15","Senior Engineer",55462,"9999-01-01"
252603,"Bartek","Shrader","1995-09-08","Senior Engineer",65265,"9999-01-01"
252607,"Shichao","Brender","1997-12-29","Senior Engineer",40000,"9999-01-01"
252615,"Chuanyi","Mandelberg","1997-05-25","Senior Staff",50935,"9999-01-01"
252650,"Jamaludin","Pramanik","1994-04-13","Senior Staff",40000,"9999-01-01"
252653,"Sreenivas","Maraist","1994-08-30","Senior Engineer",61161,"9999-01-01"
252665,"Khosrow","Klerer","1994-11-17","Senior Engineer",40000,"9999-01-01"
252666,"Matt","Ramamoorthy","2000-09-16","Senior Staff",55819,"9999-01-01"
252675,"Pantung","Ponthieu","1987-08-11","Senior Engineer",52048,"9999-01-01"
252680,"Martina","Sewelson","1997-04-03","Senior Engineer",40000,"9999-01-01"
252696,"Mart","Luft","1990-04-03","Senior Engineer",41298,"9999-01-01"
252700,"Tonny","Mayerwieser","1995-07-13","Senior Staff",40000,"9999-01-01"
252701,"Bernice","Penttonen","1997-04-26","Senior Engineer",40000,"9999-01-01"
252703,"Barna","Beausoleil","1993-12-01","Senior Staff",73872,"9999-01-01"
252733,"Toong","Besancenot","1986-10-14","Senior Staff",49138,"9999-01-01"
252740,"Mang","Riesenhuber","1988-03-27","Senior Engineer",40000,"9999-01-01"
252749,"Akhilish","Yeung","1999-08-28","Staff",72212,"9999-01-01"
252763,"Felicidad","Aamodt","1997-02-28","Engineer",40000,"9999-01-01"
252764,"Abdulla","Vendrig","1997-09-18","Staff",44498,"9999-01-01"
252765,"Jongsuk","Boreale","1989-07-08","Senior Staff",56076,"9999-01-01"
252767,"Udaiprakash","Chiola","1995-12-15","Senior Engineer",46848,"9999-01-01"
252769,"Supot","Matheson","1993-12-25","Senior Engineer",46551,"9999-01-01"
252808,"Steen","Leaver","1987-04-03","Senior Engineer",41657,"9999-01-01"
252822,"Gou","Gammage","1999-07-22","Staff",40000,"9999-01-01"
252834,"Brigham","Bellone","1995-12-19","Senior Staff",40000,"9999-01-01"
252842,"Leucio","Cangellaris","1988-10-05","Senior Staff",70629,"9999-01-01"
252862,"Shahab","Schicker","1998-09-23","Senior Staff",59519,"9999-01-01"
252865,"Sham","Zlotek","1985-11-07","Senior Staff",62961,"9999-01-01"
252868,"Zhiguo","Strooper","1997-01-30","Senior Engineer",40000,"9999-01-01"
252915,"Jouni","Acton","1988-07-29","Technique Leader",60875,"9999-01-01"
252924,"Kazuhisa","Bazzichi","1987-04-02","Senior Staff",72797,"9999-01-01"
252927,"Vitaly","Veeraraghavan","1991-11-16","Senior Staff",53284,"9999-01-01"
252934,"Zhenhua","Akaboshi","1997-08-19","Senior Engineer",52755,"9999-01-01"
252939,"Toshiki","Cullers","1993-05-01","Senior Staff",75307,"9999-01-01"
252942,"Terresa","Showalter","1999-06-09","Staff",51580,"9999-01-01"
252948,"Danco","Krupka","1992-02-23","Senior Staff",40000,"9999-01-01"
252970,"Mario","Herber","1998-02-05","Senior Engineer",46089,"9999-01-01"
252971,"Leon","Pluym","1994-09-24","Senior Staff",81380,"9999-01-01"
252982,"Mandell","Pehl","1998-10-31","Technique Leader",51014,"9999-01-01"
252985,"Giordano","Ramsak","2000-05-25","Senior Staff",44732,"9999-01-01"
