"emp_no","first_name","last_name","gender","salary"
259225,"Toshimo","Stifter","M",67761
259241,"Becky","Setiz","M",43883
259326,"Sachar","Perly","M",79309
259248,"Chuanyi","Hertweck","F",40000
259342,"Serenella","Seghrouchni","M",67665
259259,"Douadi","Gist","F",54161
259350,"Poorav","Janetzko","M",40000
259260,"Morris","Pfau","M",49169
259452,"Juichirou","Gadepally","F",43287
259382,"Gurbir","Ushiama","F",40000
259387,"Vivian","Selenyi","M",40000
259391,"Gadiel","Fiebach","F",40000
259392,"Mary","Jansen","M",54087
259402,"Uriel","Seuren","M",50665
259457,"Alper","Garnier","M",62540
259405,"Yurij","Brookner","M",40000
259410,"Yechezkel","Waleschkowski","F",48951
259411,"Faiza","Perry","M",40000
259466,"Genki","Aseltine","M",67787
259414,"Lena","Daescu","F",74905
259424,"Barun","Dayana","M",58489
259427,"Khedija","Lores","F",40000
259428,"Dinkar","Passino","M",40000
259467,"Marit","Majewski","M",65770
259430,"Yechiam","Kobara","M",42235
259431,"Mitchel","Gluchowski","M",40000
259469,"Kristinn","Isard","M",44612
259437,"Yucel","Babb","M",62660
259440,"Subir","Shumilov","F",68883
259443,"Yongmin","Ramsay","M",54838
259470,"Karlis","Lakshmanan","F",61696
259479,"Vasilii","Zobel","M",64929
259501,"Udi","Zultner","M",40000
259505,"Mrinalini","Ozeri","M",51838
259512,"Jinxi","Arlazarov","F",47837
259517,"Tremaine","Miyakawa","F",40000
259654,"Pranay","Dehkordi","F",40000
259519,"Jongsuk","Sambasivam","M",46753
259660,"Kristinn","Melter","M",73666
259536,"Siamak","Verhoeff","M",50216
259663,"Masaki","Casley","M",42397
259679,"Jiong","Ishibashi","M",45190
259682,"Zine","Shobatake","M",40000
259541,"Jaber","Alblas","M",57690
259542,"Heekeun","Quaggetto","M",58670
259551,"Arup","Coorg","M",40000
259700,"Ronghao","Hebert","M",44806
259707,"Rosella","Perin","M",67866
259553,"Danai","Krychniak","M",41057
259716,"Remzi","Kolinko","F",80443
259565,"Shirish","Osgood","M",65510
259722,"Candida","Vendrig","F",51612
259726,"Houman","Cyne","F",40000
259731,"Masaki","Flasterstein","M",59190
259734,"Reinhold","Gils","F",69301
259583,"Kiyomitsu","Swan","M",40000
259609,"Kristian","Prochazka","M",96362
259771,"Youssef","Chaudhuri","F",40000
259777,"Siamak","Godskesen","M",50401
259613,"Ulf","Vesel","F",65554
259783,"Genevieve","Luby","M",40000
259787,"Yonghong","Giveon","M",70865
259629,"Sergi","Yemenis","M",40000
259793,"Yefim","Birke","F",40000
259803,"Kensyu","Zielinski","F",92954
260007,"Ute","McAffer","M",48537
260011,"Rosalie","Falck","F",50467
260017,"Berto","Swist","M",55690
259825,"Utpal","Soicher","M",47159
259841,"Pascal","Beausoleil","M",40000
259846,"Muneo","Parfitt","M",40000
259849,"Odoardo","Prampolini","M",72036
259856,"Yuriy","Camurati","F",40000
259859,"Miomir","Hooghiemstra","F",46234
259860,"Falguni","Polajnar","F",40537
259863,"Jovan","Siegrist","M",81484
259880,"Shuji","Bolsens","M",50097
259898,"Lakshmi","Angel","M",55327
259900,"Taiji","Sanella","F",83605
259916,"Tzu","Demri","F",40000
259917,"Isaac","Marletta","M",55899
259922,"Terresa","Kitsuregawa","M",40000
259942,"Arra","Linnainmaa","M",49030
259947,"Kasidit","Yoshimura","M",40000
259949,"Marc","Veeraraghavan","M",51819
259951,"Shir","Beerel","M",41919
259958,"Vatsa","DeMori","M",57818
259960,"Danae","Thambidurai","F",67120
260029,"Charmane","Keirsey","F",40000
259989,"Magdalena","Nitsche","M",50316
260000,"Sudhanshu","Kalefeld","M",40005
260035,"Radhakrishnan","Morrey","F",40000
260037,"Naraig","Prochazka","M",40000
260044,"Josyula","Oaver","M",56293
260046,"Wonhee","Orlowski","M",40000
260077,"Vishwani","Wallrath","M",40000
260189,"Stabislas","Salvesen","F",50493
260193,"Maya","Rassart","M",49149
260206,"Pranjal","Waterhouse","M",40000
260080,"Gregory","Marzano","M",40000
260222,"Berry","Preusig","M",40000
260082,"Gina","Swan","M",62814
260092,"Aruna","Detkin","F",50094
260101,"Dhritiman","Ghazalie","F",65936
260246,"Alagu","Birta","M",40000
260117,"Margo","Raczkowsky","M",40000
260273,"Lillian","McAlpine","F",40000
260126,"Spyrose","Worfolk","M",40000
260281,"Hidefumi","Lodder","M",49792
260128,"Willard","Yoshimura","F",71758
260296,"Heng","Denti","M",54751
260144,"Fun","Baja","M",43141
260302,"Munir","Velasco","F",61964
260305,"Jiong","Gill","M",40000
260322,"Arlette","Lamparter","F",40969
260145,"Lihong","Rajcani","M",64012
260325,"Zorica","Lamma","M",68748
260148,"Yaghout","Eterovic","M",61442
260331,"Niteen","Matteis","M",67381
260169,"Lokesh","Codenie","F",44695
260342,"Leaf","Peroz","F",51495
260344,"Sugwoo","Marchesini","F",40000
260348,"Stafford","Pettit","M",54648
260352,"Ayonca","Kilgore","F",40000
260359,"Kensyu","Furudate","M",40000
260181,"Evgueni","Shanbhogue","F",40000
260573,"Abdulla","Lamparter","F",58846
260378,"Taisook","Basagni","M",65279
260380,"Utpal","Tagansky","F",40000
260393,"Jongsuk","Matheson","F",79535
260575,"Kokou","Ushiama","M",40000
260588,"Shuichi","Speel","M",55406
260414,"Stamatina","Jullig","F",45983
260415,"Lobel","Broder","M",40000
260417,"Wuxu","Trachtenberg","M",58196
260418,"Alejandro","Pezzoli","F",40000
260420,"Yurii","Senzako","M",61592
260423,"Debaprosad","Papadias","M",40000
260427,"Munehiro","Jervis","M",40000
260603,"Spyrose","Falster","M",60696
260441,"Ennio","Gruenwald","F",40000
260612,"Roded","Conte","M",79824
260456,"Shounak","Luck","M",40000
260626,"Piyawadee","Eppinger","F",59906
260634,"Beshir","Angelov","F",67532
260638,"Richara","Cronan","M",46203
260502,"Danco","Jeong","M",56554
260507,"Foong","Lueh","M",40000
260642,"Xianlong","Kemmerer","M",40000
260516,"Hidekazu","Byoun","M",66474
260644,"Moty","Bennet","M",40000
260521,"Dekang","Marrevee","M",40000
260522,"Kasturi","Baez","F",66080
260667,"Akemi","Weedon","F",54938
260527,"Katsuyuki","Lindqvist","M",50086
260529,"Nechama","Hofstetter","F",40000
260541,"Ute","Scharstein","M",75064
260546,"Behnaam","Haldar","M",40000
260550,"Ebru","Birjandi","F",40000
260551,"Alper","Murtha","M",40000
260669,"Nitsan","Sinicrope","M",40000
260670,"Divine","Acton","M",40717
260690,"Kristin","Tibblin","M",50759
260693,"Oksana","Mungall","F",71136
260697,"Nagui","Renear","F",61967
260742,"Domenico","Schmiedel","M",40000
260700,"Eishiro","Taubenfeld","M",96900
260727,"Nalini","Billawala","M",92951
260756,"Jahangir","Swick","M",57953
260764,"Honesty","Kalefeld","M",40000
260779,"Stepehn","Rando","M",48699
260781,"Bangqing","Walstra","M",42417
260783,"Danny","Emmerich","M",44669
260949,"Sudharsan","Oberman","M",54302
260790,"Niteen","Perfilyeva","M",40000
260797,"Dines","Kragelund","M",40000
260834,"Khoa","Tomescu","F",50743
260850,"Goa","Serra","F",40188
260969,"Aamod","Leuchs","M",40000
260864,"Aram","Asser","M",72714
260865,"Giao","Zallocco","M",48791
260981,"Reuven","Ermel","F",72561
260889,"Mona","Streng","M",45696
260895,"Prasadram","Templeman","F",57607
260902,"Mandell","Raczkowsky","F",57750
260986,"Dung","Cardazo","M",55902
260911,"Tru","Vecchio","M",52819
260992,"Dietrich","Etalle","M",40564
260920,"Irena","Highland","M",53846
260922,"Irena","Bugrara","M",40000
260994,"Kazuhide","Schonegge","F",55458
260998,"Vishwani","Zyda","M",40000
261007,"Yakkov","Jayawardene","M",64321
261010,"Fei","Nourani","M",42646
261017,"Genta","Varker","M",68767
261053,"Uwe","Honglei","M",76210
261127,"Tremaine","Pena","F",72264
261130,"Brigham","Stassinopoulos","F",53934
261135,"Chriss","Noriega","M",50209
261136,"Vishv","Joslin","F",103702
261143,"Reinhard","Mansanne","M",69057
261147,"Tommaso","Murillo","M",57009
261149,"Wayne","Riesenhuber","F",57877
261070,"King","Zuberek","M",40000
261153,"Fusako","Anily","F",40000
261159,"Kokou","Janocha","F",48512
261073,"Carrsten","Wilfing","M",50109
261172,"Katsuyuki","Luit","F",68463
261075,"Chandrasekaran","Esposito","M",72589
261087,"Teiji","Hegner","F",40000
261189,"Ottavia","Michaeli","F",40000
261190,"Ranga","Pusterhofer","F",40000
261192,"Susanta","Schneeberger","M",40000
261194,"Nimmagadda","Nitta","M",67590
261196,"Maya","Kitsuregawa","M",40000
261213,"Abdulah","Covnot","M",100122
261225,"Parto","Honiden","F",40000
261226,"Zhaofang","Baby","F",80285
261245,"Shahab","Schusler","M",47656
261247,"Sanjiv","Munos","F",58994
261249,"Gift","Negoita","F",56399
261255,"Sven","Michaels","M",48309
261262,"Bikash","Schahn","F",51622
261271,"Dipayan","Murillo","F",40000
261272,"Fun","Gopalakrishnan","M",40000
261274,"Mads","Serra","F",54587
261279,"Ghassan","Sgarro","M",80023
261298,"Ottavia","Ventosa","F",40000
261317,"Chenxi","Prenel","F",42955
261321,"Aram","Eldridge","M",78838
261330,"Takahira","DiGiano","F",44173
261337,"Deniz","Leslie","M",67343
261102,"Chaoyi","Speckmann","M",71002
261346,"Elvis","Brendel","M",61633
261351,"Ottavia","Erde","F",40000
261109,"Bogdan","Quadeer","M",45502
261362,"Zdislav","Emiris","F",95193
261365,"Feiyu","Asmuth","M",82338
261372,"Xianlong","Uhrig","M",40000
261486,"Bezalel","Schreiter","F",40000
261374,"Arumugam","Antonisse","M",40000
261383,"Elliott","Manders","M",69142
261385,"Roddy","Angel","M",57141
261403,"Berna","Uhrig","F",64863
261409,"Chiradeep","Cairo","M",90408
261507,"George","Driscoll","F",68938
261416,"Sreenivas","Vilarrasa","F",53405
261421,"Bingning","Tramer","M",51817
261427,"Ioana","Sinicrope","M",69526
261510,"Takahito","Ohori","F",40000
261437,"Niclas","Cairo","F",40000
261516,"Kitty","Ravishankar","M",40000
261446,"Erzsebet","Ligten","M",82468
261451,"Randi","Gide","M",69345
261517,"Caolyn","Orsini","M",40000
261458,"Eberhardt","Swiss","F",40000
261526,"Fumiyo","Munro","M",74610
261468,"Radoslaw","Covnot","F",48711
261527,"Arunachalam","Butner","M",41800
261548,"Gita","Karunanithi","M",73014
261569,"Thodoros","Albarhamtoshy","F",81187
261575,"Maha","Comte","M",40000
261673,"Fatemeh","Birta","F",51116
261580,"Kellie","Chappelet","M",40000
261595,"Kankanahalli","Dymetman","F",50607
261686,"Kenton","Perin","M",40000
261695,"Giri","Acton","M",57189
261700,"Mamdouh","Gronowski","F",40000
261702,"Goa","Kaltofen","M",40000
261597,"Shaunak","Prochazka","F",48447
261598,"Mostafa","Anily","F",40000
261599,"Jouko","Genin","M",42580
261607,"Billur","Gunderson","M",59171
261729,"Oldrich","Mawatari","F",40000
261732,"Bogdan","Pfau","M",46948
261615,"Faiza","Nittel","M",50486
261738,"Radhia","Velardi","M",60861
261750,"Anyuan","Codenie","M",43801
261624,"Freyja","Takanami","F",40000
261754,"Tzvetan","Bala","M",47396
261764,"Kenton","Viele","F",40000
261627,"Mokhtar","Kemmerer","M",64078
261772,"Weiyi","Esteva","M",49257
261628,"Arvin","Rajaraman","M",40000
261779,"Yahiko","Dichev","F",48566
261786,"Pantung","Fontet","F",48557
261633,"Zhiguo","Hertweck","M",41402
261635,"Amalendu","Ruther","M",41984
261801,"Van","Kinley","M",46750
261803,"Hugh","Kowalchuk","M",57206
261644,"Stafford","Codenie","F",40000
261805,"Akeel","Veeraraghavan","F",40000
261811,"Kensei","Middleton","M",40000
261815,"Makato","Zaumen","F",40000
261817,"Guadalupe","Kowalchuk","M",59467
261648,"Zhenbing","Maksimenko","F",56333
261651,"Angus","Anguita","M",77905
261826,"Martins","Ulupinar","M",40000
261852,"Vesna","Orsini","F",48340
261846,"Phuoc","Farris","F",52263
261849,"Alselm","Makinen","M",40000
261853,"Cedric","Gerlach","F",40000
261856,"Domenico","Gente","F",69634
261862,"Demin","Penn","F",73235
261866,"Michaela","Juneja","M",40000
262041,"Eckart","Valette","F",40000
262043,"Jasminko","Schrooten","M",62260
262047,"Aksel","Thibadeau","M",67633
261874,"Elrique","Mandelberg","F",40000
262051,"Martien","Cummings","M",40000
262053,"Hailing","Colorni","M",64539
262057,"Dinah","Bojadziev","M",65644
261883,"Froduald","Versino","M",53780
261894,"Nechama","Versino","F",59071
262080,"Rosine","Validov","F",40000
261897,"Moss","Molberg","M",49143
261900,"Zongyan","Randt","M",90098
262105,"Heeju","Perly","M",89631
261901,"Richara","Covnot","F",40000
261904,"Gurbir","Raczkowsky","M",40000
262116,"Shunichi","Swift","M",46098
261912,"Pranjal","Ghalwash","F",40000
262132,"Genevieve","Lichtman","M",45832
261957,"Thodoros","Gecseg","F",54278
262141,"Bartek","Kilgour","F",40000
262168,"Youjian","Pews","F",63842
262178,"Stein","Dalphin","M",40000
262184,"Trygve","Farrel","M",55886
262190,"Marin","Hofman","M",40000
261960,"Xinyu","Mahnke","F",49578
261962,"Boutros","Ramaiah","M",40000
261978,"Mahendra","Willoner","M",40000
262212,"Evgueni","Clouatre","M",63535
262216,"Ennio","Auria","M",76452
261987,"Sanjoy","Kushner","M",40000
262003,"Xuejia","Werthner","M",62722
262027,"Georg","Schauser","M",59202
262035,"Clyde","Streng","M",40000
262243,"Qunsheng","Buchter","M",52779
262428,"Changho","Gerlach","F",70301
262260,"Ishfaq","Lund","M",44838
262271,"Martina","Maliniak","M",40000
262273,"Yakkov","Guting","M",40000
262292,"Hyuckchul","Cardazo","M",54794
262296,"Harngdar","Rindone","F",49136
262451,"Baoqiu","Pokrovskii","F",40000
262304,"Izaskun","Schwartzburd","M",40000
262319,"Mooi","Barreiro","M",42427
262323,"Sugwoo","Rodiger","M",40000
262325,"Zejun","Luit","F",40000
262333,"Fayez","Haumacher","M",45360
262457,"Stein","Collavizza","F",40000
262340,"Zengping","Deverell","M",49501
262348,"Aksel","Frezza","F",53824
262478,"Otilia","Pargas","M",59344
262362,"Arnd","Birge","F",44485
262368,"Shir","Masamoto","M",79115
262371,"Ute","Weedman","M",60052
262373,"Sahrah","Koblitz","F",60678
262384,"Angus","Msuda","F",52172
262392,"Teiji","Majewski","M",46924
262397,"Marin","Kobara","F",59375
262591,"Vivian","Ramalingam","M",65364
262608,"Aria","Pfau","M",40000
262611,"Georgy","Nitsche","F",49642
262625,"Gopalakrishnan","Streit","M",40000
262485,"Tsvetan","Danecki","M",40000
262635,"Marit","Syrzycki","F",88266
262486,"Pranas","Farrow","M",40000
262645,"Martins","Ranum","F",43537
262498,"Navin","Sluis","M",40000
262663,"Fumino","Riexinger","M",42308
262505,"Shahab","Peris","F",47541
262673,"Kazuhira","Wixon","M",40000
262677,"Eishiro","Zumaque","F",72416
262679,"Sahrah","Gyimothy","M",62733
262506,"Masamitsu","Fordan","F",71802
262511,"Fatemeh","Jansen","M",44780
262696,"Mart","Setlzner","M",70505
262700,"Ishfaq","Sooriamurthi","M",40000
262516,"Kayoko","Nilsson","M",56925
262709,"Parto","Cmelik","M",62180
262526,"Shaunak","Mateescu","M",40000
262715,"Boaz","Montresor","M",40000
262550,"Masako","Baranowski","M",77233
262725,"Miyeon","Schiettecatte","M",40026
262736,"Maris","Waschkowski","F",49779
262755,"Arunachalam","Collette","M",44314
262557,"Rosalie","Barriga","M",54613
262766,"Hauke","Meszaros","M",54082
262566,"Rafols","Ladret","F",40000
262572,"Xiaobin","Srimani","F",81779
262975,"Suvo","Lanphier","F",52832
262790,"Supot","Compeau","M",40000
262801,"Aamer","Krider","M",40000
262993,"Guttorm","Danley","F",40000
262814,"Vasiliy","Coullard","M",40000
263000,"Mayuko","Bale","F",48050
262844,"Jovan","Capobianchi","M",44975
263001,"Gennady","Versino","M",40000
263002,"Ramzi","Bernatsky","F",52819
262856,"Yinghua","Jarecki","M",40000
263025,"Idoia","Ginneken","F",77660
262866,"Poorav","Morrow","F",54603
262868,"Arnould","Seiwald","M",77200
262879,"Mostafa","Zedlitz","M",56954
262882,"Hatsukazu","Erdi","M",40000
263028,"Kazuhiko","Homond","M",85715
262894,"Mara","Gajiwala","F",59148
263039,"Susuma","Egerstedt","M",40000
262900,"IEEE","Egerstedt","M",54674
262902,"Wayne","Guting","F",58149
262903,"Geoff","Pettit","M",40000
262919,"Naftali","Gist","F",45859
263056,"Kasidit","Vanwelkenhuysen","M",44195
262934,"Breannda","Gini","F",40000
263057,"Shigenori","Yeung","M",40000
263061,"Xiaobin","Jenevein","M",65580
262953,"Maha","Feldmann","M",58092
263062,"Berto","Piancastelli","M",55805
263070,"Subhrajyoti","Raney","M",40000
263074,"Masadi","Schapire","F",40000
263082,"Bluma","Roisin","F",52476
263084,"Subhrajyoti","Ranai","F",61053
263147,"Fumiya","Broomell","M",50029
263088,"Xianlong","Undy","F",41440
263111,"Arup","Avouris","F",48157
263166,"Iara","Salinas","M",55954
263169,"Kamakshi","Schaad","F",54641
263174,"Shen","Wielonsky","F",54976
263182,"Yongmin","Garnham","F",40000
263183,"Giri","Awdeh","F",40000
263112,"Zhiwei","Angelopoulos","F",64086
263194,"Ranan","Gini","M",40000
263198,"Sampalli","Genther","M",66043
263116,"Baziley","Jullig","M",46314
263202,"Adhemar","Lyonns","M",40000
263122,"Hyuckchul","Ranai","M",62522
263209,"Howell","Schieder","M",40000
263210,"Atreyi","Hoppenstand","F",55735
263124,"Chinya","Bellmore","M",71558
263219,"Hisao","Pokrovskii","F",54033
263126,"Berry","Hinsberger","M",41022
263234,"Xiaocheng","Rassart","M",40000
263235,"Elgin","Doering","F",41399
263130,"Haldun","Grandbois","M",40000
263243,"Amstein","Giveon","M",93759
263140,"Abdulla","Iisaku","M",76277
263248,"Jeong","Fiebach","F",70698
263141,"Niclas","Stavenow","M",40000
263270,"Bedir","Sullins","M",40000
263142,"Masaki","Linares","F",72840
263274,"Amalendu","Engberts","M",40000
263143,"Berhard","Baca","F",51619
263282,"Siddarth","Kranzdorf","M",65616
263335,"Leah","Rullman","M",42865
263305,"Arie","Luit","F",40000
263313,"Mitsuyuki","Perko","M",68173
263318,"Kazuhisa","Muhling","M",58099
263349,"Lucien","Naumovich","M",64768
263354,"Emdad","Caine","F",65045
263360,"Sanjeeva","Butterworth","F",62646
263366,"Ewing","Bolotov","M",64261
263374,"Arnould","Farrar","F",40000
263516,"Youssef","Berendt","M",46623
263517,"Remko","Strandh","M",59277
263380,"Haldon","Samarati","F",80829
263525,"Reinhard","Baek","F",72233
263398,"Rutger","Gente","F",43104
263540,"Dharmaraja","Cummings","F",40000
263544,"Kazuyasu","Baez","M",40000
263551,"KayLiang","Uhrik","M",70930
263399,"Mariangiola","Gils","M",61789
263400,"Mads","Solovay","F",41138
263569,"Barun","Gips","F",43364
263429,"Claudi","Kropf","M",45109
263573,"Visit","Anguita","M",59935
263574,"Teunis","Erie","M",68090
263577,"Ulf","Cullers","F",46240
263582,"Froduald","Ruther","M",40000
263583,"Fun","Speel","M",40000
263587,"Suzette","Heydon","F",40000
263590,"Jinpo","Erev","M",45476
263591,"Parviz","Restivo","M",40000
263599,"Fen","VanScheik","M",46170
263440,"Selwyn","Haumacher","F",40000
263448,"Gopalakrishnan","Brodal","M",40000
263630,"Ute","Terekhov","M",40000
263456,"Shichao","Nourani","M",40000
263640,"Gina","Alpin","M",48151
263646,"Nathalie","Remmele","M",40000
263647,"Weidon","Hellwagner","F",40000
263461,"Vugranam","Munro","M",40000
263655,"Florina","Stifter","F",40000
263462,"Theron","Jarecki","M",40000
263661,"Luisa","Kaelbling","F",40000
263471,"Candida","Fiebach","F",56274
263500,"Sachio","Gyorkos","M",40000
263713,"Abdulla","Bashian","F",59364
263714,"Yagil","Kleiser","M",69107
263730,"Huai","Frezza","F",40000
263735,"Magdalena","Siksek","F",57663
